basket_product_unit_id,basket_id,product_id,product_name,product_quantity,product_unit_price,product_total_price
349,54,73,Konforlu Koltuk Takımı - 73,1,628.1817687244081,628.1817687244081
350,54,3,Solar Şarj Cihazı E - 3,2,637.9720726580799,1275.9441453161598
351,54,175,Slim Fit Jeans - 175,1,808.3512620252491,808.3512620252491
352,54,35,Solar Şarj Cihazı E - 35,3,52.10486621713901,156.31459865141704
353,54,104,Fütüristik Mutfak Robotu J - 104,2,649.3651108217312,1298.7302216434623
354,54,41,Portable SSD 1TB - 41,2,65.93019188575984,131.86038377151968
355,55,129,Omega-3 Kapsül - 129,1,103.1652369731076,103.1652369731076
356,55,116,Suç ve Ceza Kitabı M - 116,1,128.3649121968628,128.3649121968628
357,55,50,Doğal Sabun - 50,1,791.2172659147149,791.2172659147149
358,55,98,Yapay Zeka Kitabı N - 98,2,558.458919256938,1116.917838513876
359,56,73,Konforlu Koltuk Takımı - 73,1,628.1817687244081,628.1817687244081
360,56,162,Kamp Sandalyesi L - 162,2,95.68029701831999,191.36059403663998
361,56,154,Cilt Temizleyici O - 154,3,87.95625592035756,263.8687677610727
362,56,80,Doğa Yürüyüşü Sırt Çantası - 80,2,632.0695063175484,1264.1390126350968
363,57,12,Kamp Sandalyesi L - 12,3,535.4478839118046,1606.343651735414
364,57,148,Klasik Roman - 148,2,679.0964335076915,1358.192867015383
365,57,190,Bahçe Makası R - 190,2,454.79984707958096,909.5996941591619
366,57,27,Akıllı Telefon A - 27,1,687.8486199609941,687.8486199609941
367,57,195,Ultra Hafif Tablet B - 195,3,250.5723138874479,751.7169416623437
368,57,3,Solar Şarj Cihazı E - 3,1,637.9720726580799,637.9720726580799
369,57,177,Pamuklu Gömlek F - 177,1,688.576360864381,688.576360864381
370,57,153,Slim Fit Jeans - 153,3,674.2617850047867,2022.78535501436
371,57,118,Anti-Aging Krem - 118,3,915.9468405850733,2747.84052175522
372,57,11,Probiyotik - 11,1,897.6305838527329,897.6305838527329
373,57,184,Suç ve Ceza Kitabı M - 184,1,550.8782108934024,550.8782108934024
374,57,187,Doğal Sabun - 187,2,270.00703312998803,540.0140662599761
375,58,8,Konforlu Koltuk Takımı - 8,3,562.1435228099637,1686.430568429891
376,58,62,Aksiyon Kamerası - 62,2,481.49193203582934,962.9838640716587
377,58,80,Doğa Yürüyüşü Sırt Çantası - 80,2,632.0695063175484,1264.1390126350968
378,59,116,Suç ve Ceza Kitabı M - 116,3,128.3649121968628,385.0947365905884
379,59,135,Yatak Odası Lambası - 135,1,877.2351974097155,877.2351974097155
380,59,17,Noise Cancelling Headphones - 17,3,850.4235607222666,2551.2706821668
381,60,99,Bahçe Makası R - 99,2,468.64991551181475,937.2998310236295
382,60,39,Waterproof Bluetooth Speaker - 39,2,433.7560943001114,867.5121886002228
383,60,5,Ahşap Yemek Masası - 5,1,1003.4824473571016,1003.4824473571016
384,60,130,Ultra Hafif Tablet B - 130,1,498.800616215295,498.800616215295
385,60,177,Pamuklu Gömlek F - 177,2,688.576360864381,1377.152721728762
386,60,44,Konforlu Koltuk Takımı - 44,3,533.2485159229832,1599.7455477689496
387,60,30,Kamp Çadırı - 30,3,861.6880719116785,2585.0642157350358
388,61,74,Multi-Vitamin Takviyesi - 74,2,825.2765443667378,1650.5530887334755
389,61,3,Solar Şarj Cihazı E - 3,1,637.9720726580799,637.9720726580799
390,61,48,Kamp Sandalyesi L - 48,3,155.9751260558166,467.92537816744976
391,61,57,Kamp Sandalyesi L - 57,2,78.5400140738683,157.0800281477366
392,61,153,Slim Fit Jeans - 153,3,674.2617850047867,2022.78535501436
393,61,173,Kadın Elbise G - 173,1,953.7293384895578,953.7293384895578
394,61,30,Kamp Çadırı - 30,1,861.6880719116785,861.6880719116785
395,61,186,C Vitamini Takviyesi P - 186,2,538.7003577096981,1077.4007154193962
396,61,54,Konforlu Koltuk Takımı - 54,1,783.1582950408088,783.1582950408088
397,61,127,Modern Konsol Masa I - 127,1,209.86405912160618,209.86405912160618
398,61,131,Solar Şarj Cihazı E - 131,3,335.7064077639264,1007.1192232917792
399,62,53,Organik Pamuklu T-Shirt - 53,3,780.9724525069885,2342.917357520965
400,62,162,Kamp Sandalyesi L - 162,3,95.68029701831999,287.04089105495996
401,62,41,Portable SSD 1TB - 41,2,65.93019188575984,131.86038377151968
402,62,148,Klasik Roman - 148,1,679.0964335076915,679.0964335076915
403,62,122,Multi-Vitamin Takviyesi - 122,2,476.6176835958859,953.2353671917718
404,62,112,Su Matarası - 112,1,343.10480888610846,343.10480888610846
405,62,47,Suç ve Ceza Kitabı M - 47,1,149.21233030172627,149.21233030172627
406,63,124,Bilim Kurgu Kitabı - 124,1,553.8555737277356,553.8555737277356
407,63,135,Yatak Odası Lambası - 135,2,877.2351974097155,1754.470394819431
408,63,174,Erkek Kot H - 174,3,534.7096508619014,1604.1289525857042
409,63,36,Klasik Roman - 36,2,209.5017293472385,419.003458694477
410,63,112,Su Matarası - 112,3,343.10480888610846,1029.3144266583254
411,63,52,Fütüristik Mutfak Robotu J - 52,3,627.9537807693321,1883.8613423079962
412,63,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
413,63,75,4K Kameralı Drone - 75,1,397.86790147875655,397.86790147875655
414,64,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
415,64,23,Robot Vacuum Cleaner - 23,2,236.6518413438888,473.3036826877776
416,64,58,Çocuk Hikaye Kitabı - 58,3,841.8345044278544,2525.5035132835633
417,64,90,Slim Fit Jeans - 90,1,240.562360202159,240.562360202159
418,64,13,Modern Konsol Masa I - 13,1,346.0167860255083,346.0167860255083
419,64,17,Noise Cancelling Headphones - 17,2,850.4235607222666,1700.8471214445333
420,64,178,Waterproof Bluetooth Speaker - 178,1,569.9706426746842,569.9706426746842
421,64,10,Erkek Kot H - 10,2,938.2137911806248,1876.4275823612495
422,64,156,Kişisel Gelişim Kitabı - 156,2,420.7660981090508,841.5321962181016
423,64,181,Akıllı Saat D - 181,1,987.2886590794112,987.2886590794112
424,64,190,Bahçe Makası R - 190,1,454.79984707958096,454.79984707958096
425,64,113,Anti-Aging Krem - 113,2,770.610200979925,1541.22040195985
426,65,127,Modern Konsol Masa I - 127,1,209.86405912160618,209.86405912160618
427,65,154,Cilt Temizleyici O - 154,3,87.95625592035756,263.8687677610727
428,66,159,Slim Fit Jeans - 159,2,850.2094077812536,1700.4188155625072
429,66,1,Ergonomic Keyboard - 1,2,362.64880423911603,725.2976084782321
430,66,32,Bitkisel Şampuan - 32,1,497.1565637078938,497.1565637078938
431,66,170,Bahçe Makası R - 170,3,949.6702911278259,2849.0108733834777
432,66,99,Bahçe Makası R - 99,3,468.64991551181475,1405.9497465354443
433,67,81,Bilim Kurgu Kitabı - 81,3,483.98297393696504,1451.9489218108952
434,67,104,Fütüristik Mutfak Robotu J - 104,1,649.3651108217312,649.3651108217312
435,67,66,Cilt Temizleyici O - 66,3,419.8612241080618,1259.5836723241853
436,67,160,Bahçe Makası R - 160,1,999.9834914491762,999.9834914491762
437,67,101,Bitkisel Şampuan - 101,2,800.7642645598057,1601.5285291196114
438,67,15,Profesyonel Fotoğraf Makinesi - 15,3,449.36840458950184,1348.1052137685056
439,67,36,Klasik Roman - 36,3,209.5017293472385,628.5051880417154
440,67,133,Waterproof Bluetooth Speaker - 133,1,449.4906176989599,449.4906176989599
441,67,176,Yapay Zeka Kitabı N - 176,1,441.72446428913446,441.72446428913446
442,67,181,Akıllı Saat D - 181,1,987.2886590794112,987.2886590794112
443,67,141,Kişisel Gelişim Kitabı - 141,3,184.3127853333842,552.9383560001526
444,67,21,Doğal Sabun - 21,2,305.3510676660038,610.7021353320076
445,67,9,Klasik Roman - 9,1,705.6504185844819,705.6504185844819
446,67,121,4K Kameralı Drone - 121,3,112.87355024642893,338.6206507392868
447,68,175,Slim Fit Jeans - 175,1,808.3512620252491,808.3512620252491
448,69,63,Klasik Roman - 63,1,781.296809905242,781.296809905242
449,69,199,Nemlendirici Serum - 199,1,217.97377552535485,217.97377552535485
450,69,181,Akıllı Saat D - 181,2,987.2886590794112,1974.5773181588224
451,69,169,Taşınabilir Projektör - 169,3,299.990641429091,899.9719242872729
452,69,129,Omega-3 Kapsül - 129,3,103.1652369731076,309.4957109193228
453,69,17,Noise Cancelling Headphones - 17,3,850.4235607222666,2551.2706821668
454,69,41,Portable SSD 1TB - 41,1,65.93019188575984,65.93019188575984
455,69,175,Slim Fit Jeans - 175,2,808.3512620252491,1616.7025240504981
456,69,3,Solar Şarj Cihazı E - 3,2,637.9720726580799,1275.9441453161598
457,69,33,Deri Cüzdan - 33,2,769.8619127339495,1539.723825467899
458,69,107,Smart Fitness Tracker - 107,2,712.5894718712676,1425.1789437425352
459,69,44,Konforlu Koltuk Takımı - 44,2,533.2485159229832,1066.4970318459664
460,69,66,Cilt Temizleyici O - 66,1,419.8612241080618,419.8612241080618
461,69,35,Solar Şarj Cihazı E - 35,3,52.10486621713901,156.31459865141704
462,69,30,Kamp Çadırı - 30,2,861.6880719116785,1723.376143823357
463,70,32,Bitkisel Şampuan - 32,3,497.1565637078938,1491.4696911236813
464,71,1,Ergonomic Keyboard - 1,1,362.64880423911603,362.64880423911603
465,71,8,Konforlu Koltuk Takımı - 8,1,562.1435228099637,562.1435228099637
466,71,149,Bağışıklık Güçlendirici - 149,2,882.2571529819361,1764.5143059638722
467,71,27,Akıllı Telefon A - 27,1,687.8486199609941,687.8486199609941
468,71,42,Fütüristik Mutfak Robotu J - 42,3,864.1423473398861,2592.427042019658
469,72,99,Bahçe Makası R - 99,1,468.64991551181475,468.64991551181475
470,72,39,Waterproof Bluetooth Speaker - 39,1,433.7560943001114,433.7560943001114
471,72,51,Bağışıklık Güçlendirici - 51,1,54.031697080468575,54.031697080468575
472,72,107,Smart Fitness Tracker - 107,1,712.5894718712676,712.5894718712676
473,72,84,Multi-Vitamin Takviyesi - 84,3,213.34072365069474,640.0221709520843
474,72,101,Bitkisel Şampuan - 101,2,800.7642645598057,1601.5285291196114
475,72,76,Robot Vacuum Cleaner - 76,2,590.7068633155924,1181.4137266311848
476,72,162,Kamp Sandalyesi L - 162,1,95.68029701831999,95.68029701831999
477,72,50,Doğal Sabun - 50,2,791.2172659147149,1582.4345318294297
478,72,123,Robot Vacuum Cleaner - 123,2,880.8659456553289,1761.7318913106578
479,72,80,Doğa Yürüyüşü Sırt Çantası - 80,3,632.0695063175484,1896.2085189526451
480,72,190,Bahçe Makası R - 190,2,454.79984707958096,909.5996941591619
481,72,91,Organik Pamuklu T-Shirt - 91,3,699.8609843727506,2099.5829531182517
482,73,140,Bağışıklık Güçlendirici - 140,1,427.5263566036152,427.5263566036152
483,73,191,Modern Kitaplık - 191,3,466.257883564774,1398.773650694322
484,74,69,Doğal Sabun - 69,3,222.09441584349017,666.2832475304705
485,74,23,Robot Vacuum Cleaner - 23,2,236.6518413438888,473.3036826877776
486,74,38,Kamp Sandalyesi L - 38,1,274.22803804955447,274.22803804955447
487,74,95,Klasik Roman - 95,2,583.8207370966206,1167.6414741932413
488,75,134,Organik Bal Q - 134,2,683.4250484288698,1366.8500968577396
489,75,43,Robot Vacuum Cleaner - 43,3,243.25417384737864,729.7625215421359
490,75,2,Ergonomic Keyboard - 2,3,219.27123737815808,657.8137121344743
491,75,93,Slim Fit Jeans - 93,3,768.8171105257526,2306.451331577258
492,75,95,Klasik Roman - 95,3,583.8207370966206,1751.462211289862
493,75,155,Konforlu Koltuk Takımı - 155,3,947.700027812887,2843.100083438661
494,75,192,Ahşap Yemek Masası - 192,1,922.7811057139799,922.7811057139799
495,75,110,Doğal Sabun - 110,2,364.1159177804146,728.2318355608292
496,76,157,Aksiyon Kamerası - 157,2,754.1401311285492,1508.2802622570985
497,76,4,Kadın Elbise G - 4,1,914.6688976215332,914.6688976215332
498,76,196,Portable SSD 1TB - 196,1,232.2649632503317,232.2649632503317
499,76,84,Multi-Vitamin Takviyesi - 84,3,213.34072365069474,640.0221709520843
500,76,181,Akıllı Saat D - 181,1,987.2886590794112,987.2886590794112
501,76,56,Bağışıklık Güçlendirici - 56,1,618.1784618674382,618.1784618674382
502,76,45,Yoga Topu K - 45,2,388.5246402224853,777.0492804449706
503,76,128,Slim Fit Jeans - 128,2,651.947241275198,1303.894482550396
504,76,189,Bağışıklık Güçlendirici - 189,2,589.7062315264609,1179.4124630529218
505,76,68,Slim Fit Jeans - 68,1,409.6848711057652,409.6848711057652
506,76,147,Aksiyon Kamerası - 147,1,730.1330520632437,730.1330520632437
507,76,105,Klasik Roman - 105,3,630.2251122815679,1890.675336844704
508,76,140,Bağışıklık Güçlendirici - 140,1,427.5263566036152,427.5263566036152
509,77,127,Modern Konsol Masa I - 127,2,209.86405912160618,419.72811824321235
510,77,14,Kamp Sandalyesi L - 14,2,802.2883629098791,1604.5767258197582
511,77,88,Klasik Roman - 88,1,556.0326750127206,556.0326750127206
512,77,161,Profesyonel Fotoğraf Makinesi - 161,2,705.0912902490136,1410.1825804980272
513,77,186,C Vitamini Takviyesi P - 186,3,538.7003577096981,1616.1010731290944
514,77,120,Organik Pamuklu T-Shirt - 120,3,221.22313031530112,663.6693909459034
515,77,187,Doğal Sabun - 187,1,270.00703312998803,270.00703312998803
516,77,110,Doğal Sabun - 110,2,364.1159177804146,728.2318355608292
517,78,37,Bitkisel Şampuan - 37,1,183.11434189129434,183.11434189129434
518,78,106,Bilim Kurgu Kitabı - 106,1,959.7022085894843,959.7022085894843
519,78,59,Su Matarası - 59,1,372.18811487240794,372.18811487240794
520,78,193,Pamuklu Gömlek F - 193,3,450.17268166329256,1350.5180449898776
521,78,82,Ultra Hafif Tablet B - 82,1,577.5120895518813,577.5120895518813
522,78,139,C Vitamini Takviyesi P - 139,1,72.4606877007042,72.4606877007042
523,79,11,Probiyotik - 11,2,897.6305838527329,1795.2611677054658
524,79,51,Bağışıklık Güçlendirici - 51,2,54.031697080468575,108.06339416093715
525,79,145,Modern Konsol Masa I - 145,3,575.852847936634,1727.558543809902
526,80,194,Probiyotik - 194,3,1030.205027747235,3090.6150832417047
527,80,120,Organik Pamuklu T-Shirt - 120,1,221.22313031530112,221.22313031530112
528,80,23,Robot Vacuum Cleaner - 23,3,236.6518413438888,709.9555240316664
529,81,60,Kamp Sandalyesi L - 60,3,438.9026378255769,1316.7079134767307
530,81,112,Su Matarası - 112,1,343.10480888610846,343.10480888610846
531,81,199,Nemlendirici Serum - 199,1,217.97377552535485,217.97377552535485
532,82,134,Organik Bal Q - 134,2,683.4250484288698,1366.8500968577396
533,82,53,Organik Pamuklu T-Shirt - 53,2,780.9724525069885,1561.944905013977
534,82,152,Modern Kitaplık - 152,1,822.3491272949916,822.3491272949916
535,82,150,Noise Cancelling Headphones - 150,3,284.27434434284953,852.8230330285486
536,82,24,Kamp Çadırı - 24,3,690.7184688533858,2072.1554065601576
537,82,100,Kamp Lambası - 100,2,536.8664852764925,1073.732970552985
538,82,199,Nemlendirici Serum - 199,3,217.97377552535485,653.9213265760645
539,83,29,Ergonomic Keyboard - 29,2,447.40114273134344,894.8022854626869
540,83,83,Noise Cancelling Headphones - 83,2,847.7674440813375,1695.534888162675
541,83,66,Cilt Temizleyici O - 66,2,419.8612241080618,839.7224482161236
542,83,134,Organik Bal Q - 134,3,683.4250484288698,2050.2751452866096
543,83,156,Kişisel Gelişim Kitabı - 156,1,420.7660981090508,420.7660981090508
544,83,82,Ultra Hafif Tablet B - 82,1,577.5120895518813,577.5120895518813
545,83,77,Doğal Sabun - 77,2,681.1378426649893,1362.2756853299786
546,83,70,Ultra Hafif Tablet B - 70,1,880.3625176967931,880.3625176967931
547,83,61,Ahşap Yemek Masası - 61,3,453.8325690673699,1361.4977072021097
548,83,7,Aksiyon Kamerası - 7,3,391.12793904507646,1173.3838171352295
549,83,65,Organik Bal Q - 65,1,272.8771286297746,272.8771286297746
550,84,184,Suç ve Ceza Kitabı M - 184,1,550.8782108934024,550.8782108934024
551,85,82,Ultra Hafif Tablet B - 82,2,577.5120895518813,1155.0241791037627
552,85,163,4K Kameralı Drone - 163,2,681.9043168191611,1363.8086336383221
553,86,93,Slim Fit Jeans - 93,1,768.8171105257526,768.8171105257526
554,86,171,4K Kameralı Drone - 171,3,786.0959533274704,2358.287859982411
555,86,134,Organik Bal Q - 134,2,683.4250484288698,1366.8500968577396
556,86,66,Cilt Temizleyici O - 66,3,419.8612241080618,1259.5836723241853
557,86,76,Robot Vacuum Cleaner - 76,2,590.7068633155924,1181.4137266311848
558,86,128,Slim Fit Jeans - 128,1,651.947241275198,651.947241275198
559,86,152,Modern Kitaplık - 152,3,822.3491272949916,2467.047381884975
560,86,148,Klasik Roman - 148,1,679.0964335076915,679.0964335076915
561,86,129,Omega-3 Kapsül - 129,2,103.1652369731076,206.3304739462152
562,86,193,Pamuklu Gömlek F - 193,1,450.17268166329256,450.17268166329256
563,86,192,Ahşap Yemek Masası - 192,3,922.7811057139799,2768.3433171419397
564,86,149,Bağışıklık Güçlendirici - 149,3,882.2571529819361,2646.7714589458083
565,86,131,Solar Şarj Cihazı E - 131,2,335.7064077639264,671.4128155278528
566,86,1,Ergonomic Keyboard - 1,3,362.64880423911603,1087.946412717348
567,86,167,Çocuk Hikaye Kitabı - 167,1,414.3425474451264,414.3425474451264
568,87,60,Kamp Sandalyesi L - 60,3,438.9026378255769,1316.7079134767307
569,87,62,Aksiyon Kamerası - 62,3,481.49193203582934,1444.475796107488
570,87,136,Spor Ayakkabı - 136,1,658.6803610062474,658.6803610062474
571,87,153,Slim Fit Jeans - 153,2,674.2617850047867,1348.5235700095734
572,87,111,Doğal Sabun - 111,1,489.19931995775585,489.19931995775585
573,87,92,Bitkisel Şampuan - 92,2,100.80441617370846,201.60883234741692
574,87,94,Portable SSD 1TB - 94,2,150.07180399873184,300.1436079974637
575,87,78,Kamp Çadırı - 78,2,1009.5002277310275,2019.000455462055
576,88,64,Slim Fit Jeans - 64,1,964.4597535002962,964.4597535002962
577,88,117,Wireless Gaming Mouse - 117,1,504.0245242586772,504.0245242586772
578,88,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
579,88,150,Noise Cancelling Headphones - 150,2,284.27434434284953,568.5486886856991
580,88,112,Su Matarası - 112,3,343.10480888610846,1029.3144266583254
581,88,23,Robot Vacuum Cleaner - 23,3,236.6518413438888,709.9555240316664
582,88,60,Kamp Sandalyesi L - 60,3,438.9026378255769,1316.7079134767307
583,88,80,Doğa Yürüyüşü Sırt Çantası - 80,2,632.0695063175484,1264.1390126350968
584,89,5,Ahşap Yemek Masası - 5,1,1003.4824473571016,1003.4824473571016
585,89,179,Yapay Zeka Kitabı N - 179,3,689.9646561560189,2069.8939684680568
586,89,42,Fütüristik Mutfak Robotu J - 42,2,864.1423473398861,1728.2846946797722
587,89,86,Bahçe Makası R - 86,2,977.9314431145573,1955.8628862291146
588,89,168,Profesyonel Fotoğraf Makinesi - 168,2,544.1525791304878,1088.3051582609755
589,89,66,Cilt Temizleyici O - 66,3,419.8612241080618,1259.5836723241853
590,89,161,Profesyonel Fotoğraf Makinesi - 161,3,705.0912902490136,2115.2738707470407
591,89,117,Wireless Gaming Mouse - 117,3,504.0245242586772,1512.0735727760316
592,89,184,Suç ve Ceza Kitabı M - 184,1,550.8782108934024,550.8782108934024
593,89,167,Çocuk Hikaye Kitabı - 167,2,414.3425474451264,828.6850948902528
594,89,19,Konforlu Koltuk Takımı - 19,2,852.8063538203303,1705.6127076406606
595,89,7,Aksiyon Kamerası - 7,1,391.12793904507646,391.12793904507646
596,89,8,Konforlu Koltuk Takımı - 8,2,562.1435228099637,1124.2870456199273
597,89,186,C Vitamini Takviyesi P - 186,1,538.7003577096981,538.7003577096981
598,89,153,Slim Fit Jeans - 153,3,674.2617850047867,2022.78535501436
599,90,167,Çocuk Hikaye Kitabı - 167,3,414.3425474451264,1243.0276423353791
600,90,192,Ahşap Yemek Masası - 192,1,922.7811057139799,922.7811057139799
601,90,44,Konforlu Koltuk Takımı - 44,3,533.2485159229832,1599.7455477689496
602,90,177,Pamuklu Gömlek F - 177,3,688.576360864381,2065.7290825931427
603,90,200,Kamp Sandalyesi L - 200,2,313.512494830071,627.024989660142
604,90,37,Bitkisel Şampuan - 37,2,183.11434189129434,366.2286837825887
605,90,155,Konforlu Koltuk Takımı - 155,2,947.700027812887,1895.400055625774
